ID	Route	Call	Port	Round_trip	Time
592	5	5	TEMA	11	108
593	5	6	COTONOU	11	110
594	5	7	CAPE TOWN	11	122
595	5	8	DURBAN	11	127
596	5	9	JEBEL ALI	11	147
597	5	2	MUNDRA	12	87
598	5	3	NHAVA SHEVA	12	90
599	5	4	POINTE NOIRE	12	110
600	5	5	TEMA	12	115
601	5	6	COTONOU	12	117
602	5	7	CAPE TOWN	12	129
603	5	8	DURBAN	12	134
604	5	9	JEBEL ALI	12	154
605	5	2	MUNDRA	13	94
606	5	3	NHAVA SHEVA	13	97
607	5	4	POINTE NOIRE	13	117
608	5	5	TEMA	13	122
609	5	6	COTONOU	13	124
610	5	7	CAPE TOWN	13	136
611	5	8	DURBAN	13	141
612	5	9	JEBEL ALI	13	161
613	5	2	MUNDRA	14	101
614	5	3	NHAVA SHEVA	14	104
615	5	4	POINTE NOIRE	14	124
616	5	5	TEMA	14	129
617	5	6	COTONOU	14	131
618	5	7	CAPE TOWN	14	143
619	5	8	DURBAN	14	148
620	5	9	JEBEL ALI	14	168
621	5	2	MUNDRA	15	108
622	5	3	NHAVA SHEVA	15	111
623	5	4	POINTE NOIRE	15	131
624	5	5	TEMA	15	136
625	5	6	COTONOU	15	138
626	5	7	CAPE TOWN	15	150
627	5	8	DURBAN	15	155
628	5	9	JEBEL ALI	15	175
